 # Cs4 Pb4 I12
 
        1920  atoms
           3  atom types
 
      0.00000000      29.27228250  xlo xhi
      0.00000000      43.24763504  ylo yhi
      0.00000000      72.85269668  zlo zhi
 
Masses
 
1	132.90545190	0.0	132.90545190	#	Cs
2	207.20000000	0.0	207.20000000	#	Pb
3	126.90447000	0.0	126.90447000	#	I
 
Atoms # atomic
 
126	2	0.0	3.65903531	14.47475640	10.21383880
127	2	0.0	1.21967844	12.55501550	1.10725171
128	2	0.0	3.65903531	19.88071078	17.10592246
129	3	0.0	3.65903531	19.85306473	9.11758784
130	3	0.0	1.21967844	12.58266155	9.09558633
131	3	0.0	3.65903531	14.44711035	18.20217341
132	3	0.0	1.21967844	17.98861593	0.01100076
133	3	0.0	1.21967844	16.52805680	11.13999692
134	3	0.0	3.65903531	15.90766948	7.07317725
135	3	0.0	1.21967844	11.12210242	16.17976434
136	3	0.0	3.65903531	21.31362386	2.03340983
137	3	0.0	1.21967844	19.43143272	5.25404542
138	3	0.0	3.65903531	13.00429356	12.95912875
139	3	0.0	1.21967844	14.02547834	3.85254167
140	3	0.0	3.65903531	18.41024794	14.36063250
141	1	0.0	8.53774906	17.10017977	3.13636323
142	1	0.0	6.09839219	15.33554651	15.07681094
143	1	0.0	8.53774906	11.69422539	5.97022385
144	1	0.0	6.09839219	20.74150089	12.24295032
145	2	0.0	6.09839219	17.96096988	7.99933537
146	2	0.0	8.53774906	14.47475640	10.21383880
147	2	0.0	6.09839219	12.55501550	1.10725171
148	2	0.0	8.53774906	19.88071078	17.10592246
149	3	0.0	8.53774906	19.85306473	9.11758784
150	3	0.0	6.09839219	12.58266155	9.09558633
151	3	0.0	8.53774906	14.44711035	18.20217341
152	3	0.0	6.09839219	17.98861593	0.01100076
153	3	0.0	6.09839219	16.52805680	11.13999692
154	3	0.0	8.53774906	15.90766948	7.07317725
155	3	0.0	6.09839219	11.12210242	16.17976434
156	3	0.0	8.53774906	21.31362386	2.03340983
157	3	0.0	6.09839219	19.43143272	5.25404542
158	3	0.0	8.53774906	13.00429356	12.95912875
159	3	0.0	6.09839219	14.02547834	3.85254167
160	3	0.0	8.53774906	18.41024794	14.36063250
161	1	0.0	13.41646281	17.10017977	3.13636323
162	1	0.0	10.97710594	15.33554651	15.07681094
163	1	0.0	13.41646281	11.69422539	5.97022385
164	1	0.0	10.97710594	20.74150089	12.24295032
165	2	0.0	10.97710594	17.96096988	7.99933537
166	2	0.0	13.41646281	14.47475640	10.21383880
167	2	0.0	10.97710594	12.55501550	1.10725171
168	2	0.0	13.41646281	19.88071078	17.10592246
169	3	0.0	13.41646281	19.85306473	9.11758784
170	3	0.0	10.97710594	12.58266155	9.09558633
171	3	0.0	13.41646281	14.44711035	18.20217341
172	3	0.0	10.97710594	17.98861593	0.01100076
173	3	0.0	10.97710594	16.52805680	11.13999692
174	3	0.0	13.41646281	15.90766948	7.07317725
175	3	0.0	10.97710594	11.12210242	16.17976434
176	3	0.0	13.41646281	21.31362386	2.03340983
177	3	0.0	10.97710594	19.43143272	5.25404542
178	3	0.0	13.41646281	13.00429356	12.95912875
179	3	0.0	10.97710594	14.02547834	3.85254167
180	3	0.0	13.41646281	18.41024794	14.36063250
181	1	0.0	18.29517656	17.10017977	3.13636323
182	1	0.0	15.85581969	15.33554651	15.07681094
183	1	0.0	18.29517656	11.69422539	5.97022385
184	1	0.0	15.85581969	20.74150089	12.24295032
185	2	0.0	15.85581969	17.96096988	7.99933537
186	2	0.0	18.29517656	14.47475640	10.21383880
187	2	0.0	15.85581969	12.55501550	1.10725171
188	2	0.0	18.29517656	19.88071078	17.10592246
189	3	0.0	18.29517656	19.85306473	9.11758784
190	3	0.0	15.85581969	12.58266155	9.09558633
191	3	0.0	18.29517656	14.44711035	18.20217341
192	3	0.0	15.85581969	17.98861593	0.01100076
193	3	0.0	15.85581969	16.52805680	11.13999692
194	3	0.0	18.29517656	15.90766948	7.07317725
195	3	0.0	15.85581969	11.12210242	16.17976434
196	3	0.0	18.29517656	21.31362386	2.03340983
197	3	0.0	15.85581969	19.43143272	5.25404542
198	3	0.0	18.29517656	13.00429356	12.95912875
199	3	0.0	15.85581969	14.02547834	3.85254167
200	3	0.0	18.29517656	18.41024794	14.36063250
201	1	0.0	23.17389031	17.10017977	3.13636323
202	1	0.0	20.73453344	15.33554651	15.07681094
203	1	0.0	23.17389031	11.69422539	5.97022385
204	1	0.0	20.73453344	20.74150089	12.24295032
205	2	0.0	20.73453344	17.96096988	7.99933537
206	2	0.0	23.17389031	14.47475640	10.21383880
207	2	0.0	20.73453344	12.55501550	1.10725171
208	2	0.0	23.17389031	19.88071078	17.10592246
209	3	0.0	23.17389031	19.85306473	9.11758784
210	3	0.0	20.73453344	12.58266155	9.09558633
211	3	0.0	23.17389031	14.44711035	18.20217341
212	3	0.0	20.73453344	17.98861593	0.01100076
213	3	0.0	20.73453344	16.52805680	11.13999692
214	3	0.0	23.17389031	15.90766948	7.07317725
215	3	0.0	20.73453344	11.12210242	16.17976434
216	3	0.0	23.17389031	21.31362386	2.03340983
217	3	0.0	20.73453344	19.43143272	5.25404542
218	3	0.0	23.17389031	13.00429356	12.95912875
219	3	0.0	20.73453344	14.02547834	3.85254167
220	3	0.0	23.17389031	18.41024794	14.36063250
221	1	0.0	28.05260406	17.10017977	3.13636323
222	1	0.0	25.61324719	15.33554651	15.07681094
223	1	0.0	28.05260406	11.69422539	5.97022385
224	1	0.0	25.61324719	20.74150089	12.24295032
225	2	0.0	25.61324719	17.96096988	7.99933537
226	2	0.0	28.05260406	14.47475640	10.21383880
227	2	0.0	25.61324719	12.55501550	1.10725171
228	2	0.0	28.05260406	19.88071078	17.10592246
229	3	0.0	28.05260406	19.85306473	9.11758784
230	3	0.0	25.61324719	12.58266155	9.09558633
231	3	0.0	28.05260406	14.44711035	18.20217341
232	3	0.0	25.61324719	17.98861593	0.01100076
233	3	0.0	25.61324719	16.52805680	11.13999692
234	3	0.0	28.05260406	15.90766948	7.07317725
235	3	0.0	25.61324719	11.12210242	16.17976434
236	3	0.0	28.05260406	21.31362386	2.03340983
237	3	0.0	25.61324719	19.43143272	5.25404542
238	3	0.0	28.05260406	13.00429356	12.95912875
239	3	0.0	25.61324719	14.02547834	3.85254167
240	3	0.0	28.05260406	18.41024794	14.36063250
241	1	0.0	3.65903531	27.91208853	3.13636323
242	1	0.0	1.21967844	26.14745527	15.07681094
243	1	0.0	3.65903531	22.50613415	5.97022385
244	1	0.0	1.21967844	31.55340965	12.24295032
245	2	0.0	1.21967844	28.77287864	7.99933537
246	2	0.0	3.65903531	25.28666516	10.21383880
247	2	0.0	1.21967844	23.36692426	1.10725171
248	2	0.0	3.65903531	30.69261954	17.10592246
249	3	0.0	3.65903531	30.66497349	9.11758784
250	3	0.0	1.21967844	23.39457031	9.09558633
251	3	0.0	3.65903531	25.25901911	18.20217341
252	3	0.0	1.21967844	28.80052469	0.01100076
253	3	0.0	1.21967844	27.33996556	11.13999692
254	3	0.0	3.65903531	26.71957824	7.07317725
255	3	0.0	1.21967844	21.93401118	16.17976434
256	3	0.0	3.65903531	32.12553262	2.03340983
257	3	0.0	1.21967844	30.24334148	5.25404542
258	3	0.0	3.65903531	23.81620232	12.95912875
259	3	0.0	1.21967844	24.83738710	3.85254167
260	3	0.0	3.65903531	29.22215670	14.36063250
261	1	0.0	8.53774906	27.91208853	3.13636323
262	1	0.0	6.09839219	26.14745527	15.07681094
263	1	0.0	8.53774906	22.50613415	5.97022385
264	1	0.0	6.09839219	31.55340965	12.24295032
265	2	0.0	6.09839219	28.77287864	7.99933537
266	2	0.0	8.53774906	25.28666516	10.21383880
267	2	0.0	6.09839219	23.36692426	1.10725171
268	2	0.0	8.53774906	30.69261954	17.10592246
269	3	0.0	8.53774906	30.66497349	9.11758784
270	3	0.0	6.09839219	23.39457031	9.09558633
271	3	0.0	8.53774906	25.25901911	18.20217341
272	3	0.0	6.09839219	28.80052469	0.01100076
273	3	0.0	6.09839219	27.33996556	11.13999692
274	3	0.0	8.53774906	26.71957824	7.07317725
275	3	0.0	6.09839219	21.93401118	16.17976434
276	3	0.0	8.53774906	32.12553262	2.03340983
277	3	0.0	6.09839219	30.24334148	5.25404542
278	3	0.0	8.53774906	23.81620232	12.95912875
279	3	0.0	6.09839219	24.83738710	3.85254167
280	3	0.0	8.53774906	29.22215670	14.36063250
281	1	0.0	13.41646281	27.91208853	3.13636323
282	1	0.0	10.97710594	26.14745527	15.07681094
283	1	0.0	13.41646281	22.50613415	5.97022385
284	1	0.0	10.97710594	31.55340965	12.24295032
285	2	0.0	10.97710594	28.77287864	7.99933537
286	2	0.0	13.41646281	25.28666516	10.21383880
287	2	0.0	10.97710594	23.36692426	1.10725171
288	2	0.0	13.41646281	30.69261954	17.10592246
289	3	0.0	13.41646281	30.66497349	9.11758784
290	3	0.0	10.97710594	23.39457031	9.09558633
291	3	0.0	13.41646281	25.25901911	18.20217341
292	3	0.0	10.97710594	28.80052469	0.01100076
293	3	0.0	10.97710594	27.33996556	11.13999692
294	3	0.0	13.41646281	26.71957824	7.07317725
295	3	0.0	10.97710594	21.93401118	16.17976434
296	3	0.0	13.41646281	32.12553262	2.03340983
297	3	0.0	10.97710594	30.24334148	5.25404542
298	3	0.0	13.41646281	23.81620232	12.95912875
299	3	0.0	10.97710594	24.83738710	3.85254167
300	3	0.0	13.41646281	29.22215670	14.36063250
301	1	0.0	18.29517656	27.91208853	3.13636323
302	1	0.0	15.85581969	26.14745527	15.07681094
303	1	0.0	18.29517656	22.50613415	5.97022385
304	1	0.0	15.85581969	31.55340965	12.24295032
305	2	0.0	15.85581969	28.77287864	7.99933537
306	2	0.0	18.29517656	25.28666516	10.21383880
307	2	0.0	15.85581969	23.36692426	1.10725171
308	2	0.0	18.29517656	30.69261954	17.10592246
309	3	0.0	18.29517656	30.66497349	9.11758784
310	3	0.0	15.85581969	23.39457031	9.09558633
311	3	0.0	18.29517656	25.25901911	18.20217341
312	3	0.0	15.85581969	28.80052469	0.01100076
313	3	0.0	15.85581969	27.33996556	11.13999692
314	3	0.0	18.29517656	26.71957824	7.07317725
315	3	0.0	15.85581969	21.93401118	16.17976434
316	3	0.0	18.29517656	32.12553262	2.03340983
317	3	0.0	15.85581969	30.24334148	5.25404542
318	3	0.0	18.29517656	23.81620232	12.95912875
319	3	0.0	15.85581969	24.83738710	3.85254167
320	3	0.0	18.29517656	29.22215670	14.36063250
321	1	0.0	23.17389031	27.91208853	3.13636323
322	1	0.0	20.73453344	26.14745527	15.07681094
323	1	0.0	23.17389031	22.50613415	5.97022385
324	1	0.0	20.73453344	31.55340965	12.24295032
325	2	0.0	20.73453344	28.77287864	7.99933537
326	2	0.0	23.17389031	25.28666516	10.21383880
327	2	0.0	20.73453344	23.36692426	1.10725171
328	2	0.0	23.17389031	30.69261954	17.10592246
329	3	0.0	23.17389031	30.66497349	9.11758784
330	3	0.0	20.73453344	23.39457031	9.09558633
331	3	0.0	23.17389031	25.25901911	18.20217341
332	3	0.0	20.73453344	28.80052469	0.01100076
333	3	0.0	20.73453344	27.33996556	11.13999692
334	3	0.0	23.17389031	26.71957824	7.07317725
335	3	0.0	20.73453344	21.93401118	16.17976434
336	3	0.0	23.17389031	32.12553262	2.03340983
337	3	0.0	20.73453344	30.24334148	5.25404542
338	3	0.0	23.17389031	23.81620232	12.95912875
339	3	0.0	20.73453344	24.83738710	3.85254167
340	3	0.0	23.17389031	29.22215670	14.36063250
341	1	0.0	28.05260406	27.91208853	3.13636323
342	1	0.0	25.61324719	26.14745527	15.07681094
343	1	0.0	28.05260406	22.50613415	5.97022385
344	1	0.0	25.61324719	31.55340965	12.24295032
345	2	0.0	25.61324719	28.77287864	7.99933537
346	2	0.0	28.05260406	25.28666516	10.21383880
347	2	0.0	25.61324719	23.36692426	1.10725171
348	2	0.0	28.05260406	30.69261954	17.10592246
349	3	0.0	28.05260406	30.66497349	9.11758784
350	3	0.0	25.61324719	23.39457031	9.09558633
351	3	0.0	28.05260406	25.25901911	18.20217341
352	3	0.0	25.61324719	28.80052469	0.01100076
353	3	0.0	25.61324719	27.33996556	11.13999692
354	3	0.0	28.05260406	26.71957824	7.07317725
355	3	0.0	25.61324719	21.93401118	16.17976434
356	3	0.0	28.05260406	32.12553262	2.03340983
357	3	0.0	25.61324719	30.24334148	5.25404542
358	3	0.0	28.05260406	23.81620232	12.95912875
359	3	0.0	25.61324719	24.83738710	3.85254167
360	3	0.0	28.05260406	29.22215670	14.36063250
361	1	0.0	3.65903531	38.72399729	3.13636323
362	1	0.0	1.21967844	36.95936403	15.07681094
363	1	0.0	3.65903531	33.31804291	5.97022385
364	1	0.0	1.21967844	42.36531841	12.24295032
365	2	0.0	1.21967844	39.58478740	7.99933537
366	2	0.0	3.65903531	36.09857392	10.21383880
367	2	0.0	1.21967844	34.17883302	1.10725171
368	2	0.0	3.65903531	41.50452830	17.10592246
369	3	0.0	3.65903531	41.47688225	9.11758784
370	3	0.0	1.21967844	34.20647907	9.09558633
371	3	0.0	3.65903531	36.07092787	18.20217341
372	3	0.0	1.21967844	39.61243345	0.01100076
373	3	0.0	1.21967844	38.15187432	11.13999692
374	3	0.0	3.65903531	37.53148700	7.07317725
375	3	0.0	1.21967844	32.74591994	16.17976434
376	3	0.0	3.65903531	42.93744138	2.03340983
377	3	0.0	1.21967844	41.05525024	5.25404542
378	3	0.0	3.65903531	34.62811108	12.95912875
379	3	0.0	1.21967844	35.64929586	3.85254167
380	3	0.0	3.65903531	40.03406546	14.36063250
381	1	0.0	8.53774906	38.72399729	3.13636323
382	1	0.0	6.09839219	36.95936403	15.07681094
383	1	0.0	8.53774906	33.31804291	5.97022385
384	1	0.0	6.09839219	42.36531841	12.24295032
385	2	0.0	6.09839219	39.58478740	7.99933537
386	2	0.0	8.53774906	36.09857392	10.21383880
387	2	0.0	6.09839219	34.17883302	1.10725171
388	2	0.0	8.53774906	41.50452830	17.10592246
389	3	0.0	8.53774906	41.47688225	9.11758784
390	3	0.0	6.09839219	34.20647907	9.09558633
391	3	0.0	8.53774906	36.07092787	18.20217341
392	3	0.0	6.09839219	39.61243345	0.01100076
393	3	0.0	6.09839219	38.15187432	11.13999692
394	3	0.0	8.53774906	37.53148700	7.07317725
395	3	0.0	6.09839219	32.74591994	16.17976434
396	3	0.0	8.53774906	42.93744138	2.03340983
397	3	0.0	6.09839219	41.05525024	5.25404542
398	3	0.0	8.53774906	34.62811108	12.95912875
399	3	0.0	6.09839219	35.64929586	3.85254167
400	3	0.0	8.53774906	40.03406546	14.36063250
401	1	0.0	13.41646281	38.72399729	3.13636323
402	1	0.0	10.97710594	36.95936403	15.07681094
403	1	0.0	13.41646281	33.31804291	5.97022385
404	1	0.0	10.97710594	42.36531841	12.24295032
405	2	0.0	10.97710594	39.58478740	7.99933537
406	2	0.0	13.41646281	36.09857392	10.21383880
407	2	0.0	10.97710594	34.17883302	1.10725171
408	2	0.0	13.41646281	41.50452830	17.10592246
409	3	0.0	13.41646281	41.47688225	9.11758784
410	3	0.0	10.97710594	34.20647907	9.09558633
411	3	0.0	13.41646281	36.07092787	18.20217341
412	3	0.0	10.97710594	39.61243345	0.01100076
413	3	0.0	10.97710594	38.15187432	11.13999692
414	3	0.0	13.41646281	37.53148700	7.07317725
415	3	0.0	10.97710594	32.74591994	16.17976434
416	3	0.0	13.41646281	42.93744138	2.03340983
417	3	0.0	10.97710594	41.05525024	5.25404542
418	3	0.0	13.41646281	34.62811108	12.95912875
419	3	0.0	10.97710594	35.64929586	3.85254167
420	3	0.0	13.41646281	40.03406546	14.36063250
421	1	0.0	18.29517656	38.72399729	3.13636323
422	1	0.0	15.85581969	36.95936403	15.07681094
423	1	0.0	18.29517656	33.31804291	5.97022385
424	1	0.0	15.85581969	42.36531841	12.24295032
425	2	0.0	15.85581969	39.58478740	7.99933537
426	2	0.0	18.29517656	36.09857392	10.21383880
427	2	0.0	15.85581969	34.17883302	1.10725171
428	2	0.0	18.29517656	41.50452830	17.10592246
429	3	0.0	18.29517656	41.47688225	9.11758784
430	3	0.0	15.85581969	34.20647907	9.09558633
431	3	0.0	18.29517656	36.07092787	18.20217341
432	3	0.0	15.85581969	39.61243345	0.01100076
433	3	0.0	15.85581969	38.15187432	11.13999692
434	3	0.0	18.29517656	37.53148700	7.07317725
435	3	0.0	15.85581969	32.74591994	16.17976434
436	3	0.0	18.29517656	42.93744138	2.03340983
437	3	0.0	15.85581969	41.05525024	5.25404542
438	3	0.0	18.29517656	34.62811108	12.95912875
439	3	0.0	15.85581969	35.64929586	3.85254167
440	3	0.0	18.29517656	40.03406546	14.36063250
441	1	0.0	23.17389031	38.72399729	3.13636323
442	1	0.0	20.73453344	36.95936403	15.07681094
443	1	0.0	23.17389031	33.31804291	5.97022385
444	1	0.0	20.73453344	42.36531841	12.24295032
445	2	0.0	20.73453344	39.58478740	7.99933537
446	2	0.0	23.17389031	36.09857392	10.21383880
447	2	0.0	20.73453344	34.17883302	1.10725171
448	2	0.0	23.17389031	41.50452830	17.10592246
449	3	0.0	23.17389031	41.47688225	9.11758784
450	3	0.0	20.73453344	34.20647907	9.09558633
451	3	0.0	23.17389031	36.07092787	18.20217341
452	3	0.0	20.73453344	39.61243345	0.01100076
453	3	0.0	20.73453344	38.15187432	11.13999692
454	3	0.0	23.17389031	37.53148700	7.07317725
455	3	0.0	20.73453344	32.74591994	16.17976434
456	3	0.0	23.17389031	42.93744138	2.03340983
457	3	0.0	20.73453344	41.05525024	5.25404542
458	3	0.0	23.17389031	34.62811108	12.95912875
459	3	0.0	20.73453344	35.64929586	3.85254167
460	3	0.0	23.17389031	40.03406546	14.36063250
461	1	0.0	28.05260406	38.72399729	3.13636323
462	1	0.0	25.61324719	36.95936403	15.07681094
463	1	0.0	28.05260406	33.31804291	5.97022385
464	1	0.0	25.61324719	42.36531841	12.24295032
465	2	0.0	25.61324719	39.58478740	7.99933537
466	2	0.0	28.05260406	36.09857392	10.21383880
467	2	0.0	25.61324719	34.17883302	1.10725171
468	2	0.0	28.05260406	41.50452830	17.10592246
469	3	0.0	28.05260406	41.47688225	9.11758784
470	3	0.0	25.61324719	34.20647907	9.09558633
471	3	0.0	28.05260406	36.07092787	18.20217341
472	3	0.0	25.61324719	39.61243345	0.01100076
473	3	0.0	25.61324719	38.15187432	11.13999692
474	3	0.0	28.05260406	37.53148700	7.07317725
475	3	0.0	25.61324719	32.74591994	16.17976434
476	3	0.0	28.05260406	42.93744138	2.03340983
477	3	0.0	25.61324719	41.05525024	5.25404542
478	3	0.0	28.05260406	34.62811108	12.95912875
479	3	0.0	25.61324719	35.64929586	3.85254167
480	3	0.0	28.05260406	40.03406546	14.36063250
481	1	0.0	3.65903531	6.28827101	21.34953740
482	1	0.0	1.21967844	4.52363775	33.28998511
483	1	0.0	3.65903531	0.88231663	24.18339802
484	1	0.0	1.21967844	9.92959213	30.45612449
485	2	0.0	1.21967844	7.14906112	26.21250954
486	2	0.0	3.65903531	3.66284764	28.42701297
487	2	0.0	1.21967844	1.74310674	19.32042588
488	2	0.0	3.65903531	9.06880202	35.31909663
489	3	0.0	3.65903531	9.04115597	27.33076201
490	3	0.0	1.21967844	1.77075279	27.30876050
491	3	0.0	3.65903531	3.63520159	36.41534758
492	3	0.0	1.21967844	7.17670717	18.22417493
493	3	0.0	1.21967844	5.71614804	29.35317109
494	3	0.0	3.65903531	5.09576072	25.28635142
495	3	0.0	1.21967844	0.31019366	34.39293851
496	3	0.0	3.65903531	10.50171510	20.24658400
497	3	0.0	1.21967844	8.61952396	23.46721959
498	3	0.0	3.65903531	2.19238480	31.17230292
499	3	0.0	1.21967844	3.21356958	22.06571584
500	3	0.0	3.65903531	7.59833918	32.57380667
501	1	0.0	8.53774906	6.28827101	21.34953740
502	1	0.0	6.09839219	4.52363775	33.28998511
503	1	0.0	8.53774906	0.88231663	24.18339802
504	1	0.0	6.09839219	9.92959213	30.45612449
505	2	0.0	6.09839219	7.14906112	26.21250954
506	2	0.0	8.53774906	3.66284764	28.42701297
507	2	0.0	6.09839219	1.74310674	19.32042588
508	2	0.0	8.53774906	9.06880202	35.31909663
509	3	0.0	8.53774906	9.04115597	27.33076201
510	3	0.0	6.09839219	1.77075279	27.30876050
511	3	0.0	8.53774906	3.63520159	36.41534758
512	3	0.0	6.09839219	7.17670717	18.22417493
513	3	0.0	6.09839219	5.71614804	29.35317109
514	3	0.0	8.53774906	5.09576072	25.28635142
515	3	0.0	6.09839219	0.31019366	34.39293851
516	3	0.0	8.53774906	10.50171510	20.24658400
517	3	0.0	6.09839219	8.61952396	23.46721959
